Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Cedar Rapids Fire Department,9,10/24/13,2013,210 JACOLYN DR SW,"Cooking fire, confined to container",41.964872,-91.733186
Cedar Rapids Fire Department,0,10/24/13,2013,1651 34TH ST SE Apt 23,Building fire,41.967989,-91.619001
Cedar Rapids Fire Department,6,10/27/13,2013,243 38TH ST DR SE Apt 7,"Cooking fire, confined to container",42.014972,-91.630443
Cedar Rapids Fire Department,7,10/28/13,2013,1615 RICHMOND RD NE,"Chimney or flue fire, confined to chimney or flue",42.0149339,-91.660335
Cedar Rapids Fire Department,5,10/30/13,2013,612 4TH AVE SW Apt UPPER,Building fire,41.9778795,-91.6656232
Cedar Rapids Fire Department,7,10/30/13,2013,824 6TH ST SW,Building fire,41.9678677,-91.6770964
Cedar Rapids Fire Department,4,11/1/13,2013,1545 BEVER AVE SE,Building fire,41.984375,-91.6487889
Cedar Rapids Fire Department,12,11/4/13,2013,6620 college park,Building fire,41.9142066,-91.6598643
Cedar Rapids Fire Department,5,11/9/13,2013,611 DEER RUN DR NE,Fires in structure other than in a building,42.054233,-91.642334
Cedar Rapids Fire Department,5,11/11/13,2013,1405 7TH AVE SE,"Cooking fire, confined to container",41.9806303,-91.6517362
Cedar Rapids Fire Department,9,11/13/13,2013,2919 ELAINE DR NW,"Cooking fire, confined to container",41.989948,-91.711252
Cedar Rapids Fire Department,12,11/15/13,2013,111 WOODSTONE LN SW,"Cooking fire, confined to container",41.8943584,-91.6586453
Cedar Rapids Fire Department,1,11/21/13,2013,5502 KIRKWOOD BLVD SW,Building fire,41.9202741,-91.6573729
Cedar Rapids Fire Department,6,11/22/13,2013,6520 CREEKSIDE DR NE,"Cooking fire, confined to container",42.0439668,-91.6538206
Cedar Rapids Fire Department,8,11/24/13,2013,400 ELDER LN NW,"Cooking fire, confined to container",41.976177,-91.743556
Cedar Rapids Fire Department,8,11/24/13,2013,1817 GARRY AVE NW,Building fire,41.989776,-91.697866
Cedar Rapids Fire Department,7,11/25/13,2013,3000 J ST SW Apt 705,"Cooking fire, confined to container",41.947431,-91.6682398
Cedar Rapids Fire Department,6,11/25/13,2013,400 1ST ST SE,"Cooking fire, confined to container",41.9753283,-91.6663295
Cedar Rapids Fire Department,6,11/28/13,2013,2309 BROOKLAND DR NE,Building fire,42.019064,-91.675753
Cedar Rapids Fire Department,8,12/7/13,2013,1904 CENTRAL DR SW,Fire in mobile home used as fixed residence,41.9584379,-91.7489737
Cedar Rapids Fire Department,7,12/14/13,2013,215 KIRKWOOD CT SW Apt 12,"Cooking fire, confined to container",41.920236,-91.653688
Cedar Rapids Fire Department,6,12/14/13,2013,1561 BEVER AVE SE Apt 1,Building fire,41.984398,-91.648131
Cedar Rapids Fire Department,5,12/16/13,2013,173 16TH AVE SW,Building fire,41.962255,-91.664264
Cedar Rapids Fire Department,8,12/18/13,2013,1426 HILLSIDE DR NW,Building fire,41.987719,-91.713797
Cedar Rapids Fire Department,11,12/19/13,2013,5145 ROCKWELL DR NE,"Cooking fire, confined to container",42.0309079,-91.649767
Cedar Rapids Fire Department,4,12/21/13,2013,2420 MOUNT VERNON RD SE,"Trash or rubbish fire, contained",41.977226,-91.63211
Cedar Rapids Fire Department,4,12/22/13,2013,329 30TH ST DR SE,"Cooking fire, confined to container",42.0070548,-91.6309248
Cedar Rapids Fire Department,11,12/23/13,2013,358 ESSEX DR NE,"Cooking fire, confined to container",42.048202,-91.630154
Cedar Rapids Fire Department,7,12/24/13,2013,526 GREEN VALLEY TER SE,Building fire,41.980807,-91.6000059
Cedar Rapids Fire Department,8,12/28/13,2013,2971 6TH ST SW Apt 9,"Cooking fire, confined to container",41.948323,-91.6767537
Cedar Rapids Fire Department,5,1/5/14,2014,315 23RD ST NE,Building fire,41.999501,-91.6401999
Cedar Rapids Fire Department,7,1/6/14,2014,645 37TH ST NE,Building fire,42.015222,-91.6427159
Cedar Rapids Fire Department,17,1/14/14,2014,142 14th AV SW,Building fire,41.965105,-91.664503
Cedar Rapids Fire Department,5,1/14/14,2014,515 ASHTON PL NE Apt 41,"Cooking fire, confined to container",42.0416681,-91.6400742
Cedar Rapids Fire Department,3,1/17/14,2014,1600 3rd AVE SE,Building fire,41.9882739,-91.647766
Cedar Rapids Fire Department,7,1/17/14,2014,1625 CHESTNUT LN NE,"Cooking fire, confined to container",42.00583,-91.674594
Cedar Rapids Fire Department,5,1/19/14,2014,2508 WILLOW ST SW,Building fire,41.959057,-91.706508
Cedar Rapids Fire Department,6,1/22/14,2014,4867 1ST AVE W Apt C,"Cooking fire, confined to container",41.9668431,-91.7340389
Cedar Rapids Fire Department,3,1/27/14,2014,1200 3RD ST SE,Building fire,41.9702193,-91.6581563
Cedar Rapids Fire Department,10,1/27/14,2014,1825 WHISPERING PINES CT SW,Building fire,41.959767,-91.705411
Cedar Rapids Fire Department,6,1/28/14,2014,124 34TH ST DR SE Apt 18,Building fire,42.012635,-91.633878
Cedar Rapids Fire Department,9,1/29/14,2014,2501 KENWAY BLVD SW,Building fire,41.935023,-91.630985
Cedar Rapids Fire Department,6,2/1/14,2014,2101 BALSAM DR SW,"Chimney or flue fire, confined to chimney or flue",41.9576769,-91.699321
Cedar Rapids Fire Department,5,2/8/14,2014,5560 6TH ST SW,Building fire,41.923874,-91.677552
Cedar Rapids Fire Department,8,2/9/14,2014,356 EAST POST RD SE,Building fire,41.984733,-91.603998
Cedar Rapids Fire Department,7,2/11/14,2014,1817 GARRY AVE NW,Building fire,41.989776,-91.697866
Cedar Rapids Fire Department,9,2/12/14,2014,7004 WILTON DR NE,Building fire,42.0490009,-91.637399
Cedar Rapids Fire Department,8,2/13/14,2014,5145 ROCKWELL DR NE,"Cooking fire, confined to container",42.0309079,-91.649767
Cedar Rapids Fire Department,4,2/13/14,2014,503 FOREST DR SE,"Cooking fire, confined to container",41.981181,-91.633546
Cedar Rapids Fire Department,5,2/15/14,2014,2115 1ST AVE E Apt 1327,"Cooking fire, confined to container",41.9958922,-91.6363803
Cedar Rapids Fire Department,6,2/16/14,2014,1401 K ST SW Apt 4,Building fire,41.963691,-91.66825
Cedar Rapids Fire Department,8,2/16/14,2014,7024 PARKDALE LN NE,"Cooking fire, confined to container",42.04875,-91.658562
Cedar Rapids Fire Department,7,2/26/14,2014,951 6TH ST SE Apt 307,"Cooking fire, confined to container",41.9743326,-91.6574375
Cedar Rapids Fire Department,8,2/28/14,2014,1117 DOVER ST NE,Building fire,42.023389,-91.651623
Cedar Rapids Fire Department,7,3/2/14,2014,5145 ROCKWELL DR NE,"Cooking fire, confined to container",42.0309079,-91.649767
Cedar Rapids Fire Department,8,3/2/14,2014,5145 ROCKWELL DR NE,"Cooking fire, confined to container",42.0309079,-91.649767
Cedar Rapids Fire Department,6,3/4/14,2014,4250 6TH ST SW,"Trash or rubbish fire, contained",41.93619,-91.677443
Cedar Rapids Fire Department,11,3/7/14,2014,2220 10TH AVE SW,Building fire,41.967556,-91.703722
Cedar Rapids Fire Department,6,3/9/14,2014,1905 WASHINGTON AVE SE,Building fire,41.985321,-91.642493
Cedar Rapids Fire Department,3,3/13/14,2014,L AVE NW AV NW and ELLIS BLVD NW,Building fire,41.9939321,-91.6831485
Cedar Rapids Fire Department,10,3/15/14,2014,4028 WATER POINT CT SW,Building fire,41.939483,-91.758753
Cedar Rapids Fire Department,6,3/15/14,2014,2263 C ST SW Apt 6,"Cooking fire, confined to container",41.9573872,-91.6500042
Cedar Rapids Fire Department,5,3/16/14,2014,1241 5TH AVE SE,"Cooking fire, confined to container",41.9821,-91.652837
Cedar Rapids Fire Department,7,3/18/14,2014,935 2ND ST SW,"Cooking fire, confined to container",41.9685296,-91.6683233
Cedar Rapids Fire Department,8,3/18/14,2014,42 LEISURE BLVD NE,Fire in mobile home used as fixed residence,42.0342232,-91.6906803
Cedar Rapids Fire Department,6,3/20/14,2014,217 8TH ST SW,Building fire,41.971956,-91.680736
Cedar Rapids Fire Department,5,3/20/14,2014,5443 GORDON AVE NW,Building fire,41.971421,-91.741801
Cedar Rapids Fire Department,7,3/21/14,2014,2600 EDGEWOOD RD SW,"Cooking fire, confined to container",41.9521787,-91.7194071
Cedar Rapids Fire Department,7,3/25/14,2014,7417 HAMPSHIRE DR NE,"Chimney or flue fire, confined to chimney or flue",42.052631,-91.635457
Cedar Rapids Fire Department,6,3/28/14,2014,2235 C ST SW,Building fire,41.958388,-91.650563
Cedar Rapids Fire Department,7,3/28/14,2014,2801 ELAINE DR NW Apt 2,"Cooking fire, confined to container",41.989945,-91.709289
Cedar Rapids Fire Department,7,3/31/14,2014,145 17th ST,Fires in structure other than in a building,41.9900547,-91.6473212
Cedar Rapids Fire Department,7,3/31/14,2014,145 17th ST,Building fire,41.9900547,-91.6473212
Cedar Rapids Fire Department,6,4/1/14,2014,1021 3RD AVE SE,Building fire,41.9825215,-91.6573402
Cedar Rapids Fire Department,8,4/2/14,2014,4394 MT VERNON RD SE,Building fire,41.9773182,-91.6001788
Cedar Rapids Fire Department,7,4/2/14,2014,4444 CZECH LN NE,"Cooking fire, confined to container",42.0248009,-91.668491
Cedar Rapids Fire Department,7,4/3/14,2014,3023 G AVE NE,Building fire,42.009059,-91.644977
Cedar Rapids Fire Department,7,4/3/14,2014,3019 G AV NE,Building fire,42.008894,-91.644978
Cedar Rapids Fire Department,8,4/4/14,2014,1008 DOVER ST NE,Building fire,42.023822,-91.650352
Cedar Rapids Fire Department,4,4/4/14,2014,523 9TH ST SW,Building fire,41.969864,-91.680805
Cedar Rapids Fire Department,6,4/6/14,2014,3937 CENTER POINT RD NE,Building fire,42.0196182,-91.66554
Cedar Rapids Fire Department,11,4/8/14,2014,5016 1ST AVE W,"Cooking fire, confined to container",41.9687391,-91.7358634
Cedar Rapids Fire Department,6,4/8/14,2014,1105 C AVE NW,Building fire,41.975653,-91.687262
Cedar Rapids Fire Department,7,4/9/14,2014,2281 C ST SW,"Cooking fire, confined to container",41.9570337,-91.6495526
Cedar Rapids Fire Department,8,4/9/14,2014,3750 Williams BLVD SW,Building fire,41.9556526,-91.723682
Cedar Rapids Fire Department,5,4/10/14,2014,815 31ST AVE SW,Building fire,41.946638,-91.681299
Cedar Rapids Fire Department,4,4/13/14,2014,1056 32ND ST NE,Building fire,42.010455,-91.6503649
Cedar Rapids Fire Department,6,4/14/14,2014,1500 OAKLAND RD NE,Building fire,42.004331,-91.658349
Cedar Rapids Fire Department,7,4/16/14,2014,1300 OAKLAND RD NE Apt 1504,"Cooking fire, confined to container",42.00229,-91.658767
Cedar Rapids Fire Department,7,4/19/14,2014,1129 K AVE NW,Building fire,41.983533,-91.68822
Cedar Rapids Fire Department,9,4/22/14,2014,3315 AGIN CT NE Apt 5,Building fire,42.034293,-91.6900579
Cedar Rapids Fire Department,7,4/23/14,2014,4333 1ST AVE SW,Fires in structure other than in a building,41.9671918,-91.7270598
Cedar Rapids Fire Department,5,4/28/14,2014,1110 12TH AVE SW,Fires in structure other than in a building,41.9652446,-91.6791169
Cedar Rapids Fire Department,6,5/6/14,2014,113 NORMA ST SW,Fire in mobile home used as fixed residence,41.9525079,-91.7328127
Cedar Rapids Fire Department,4,5/6/14,2014,310 5TH AVE SE Apt 350,Building fire,41.9759389,-91.663465
Cedar Rapids Fire Department,6,5/7/14,2014,924 26TH ST SE,Building fire,41.976162,-91.630278
Cedar Rapids Fire Department,6,5/7/14,2014,3235 OAKLAND RD NE,Building fire,42.0113027,-91.6597968
Cedar Rapids Fire Department,6,5/7/14,2014,103 AUSTIN ST SW,Building fire,41.9538531,-91.7318444
Cedar Rapids Fire Department,5,5/9/14,2014,2312 B AVE NE Apt UPPER,Building fire,41.9778795,-91.6656232
Cedar Rapids Fire Department,7,5/10/14,2014,1630 F AVE NW,"Cooking fire, confined to container",41.979947,-91.6936659
Cedar Rapids Fire Department,5,5/11/14,2014,1231 2 ST NW,Building fire,41.984675,-91.676681
Cedar Rapids Fire Department,6,5/11/14,2014,310 5TH AVE SE Apt 319,"Cooking fire, confined to container",41.9759389,-91.663465
Cedar Rapids Fire Department,6,5/14/14,2014,2925 JOHNSON AVE NW Apt 40,Building fire,41.973051,-91.710226
Cedar Rapids Fire Department,6,5/14/14,2014,57 18TH AV SW,Building fire,41.964363,-91.658834
Cedar Rapids Fire Department,7,5/15/14,2014,1611 PARK TOWNE LN NE Apt 4,Building fire,42.0208556,-91.6605478
Cedar Rapids Fire Department,9,5/16/14,2014,225 29TH ST DR SE Apt W15,Building fire,42.005797,-91.6322069
Cedar Rapids Fire Department,6,5/17/14,2014,940 L ST SW,Building fire,41.966489,-91.671846
Cedar Rapids Fire Department,6,5/17/14,2014,1203 M ST SW,Building fire,41.965645,-91.672084
Cedar Rapids Fire Department,5,5/18/14,2014,114 ANN ST SW,Building fire,41.9519584,-91.7328244
Cedar Rapids Fire Department,8,5/18/14,2014,121 Westview AVE NW,"Trash or rubbish fire, contained",41.97116,-91.747602
Cedar Rapids Fire Department,5,5/19/14,2014,314 5TH ST NW,Fires in structure other than in a building,41.976976,-91.679954
Cedar Rapids Fire Department,0,5/21/14,2014,300 13 ST NW,Building fire,41.976539,-91.69062
Cedar Rapids Fire Department,8,5/27/14,2014,2047 BLAIRS FERRY RD NE Apt 5,"Cooking fire, confined to container",42.034512,-91.669888
Cedar Rapids Fire Department,5,6/1/14,2014,177 16TH AVE SW,"Cooking fire, confined to container",41.962182,-91.664466
Cedar Rapids Fire Department,6,6/4/14,2014,3000 J ST SW Apt 2506,"Chimney or flue fire, confined to chimney or flue",41.947431,-91.6682398
Cedar Rapids Fire Department,4,6/6/14,2014,2200 WEST POST RD SW,Building fire,41.957737,-91.7409799
Cedar Rapids Fire Department,6,6/8/14,2014,1924 CENTRAL DR SW,"Cooking fire, confined to container",41.9593432,-91.7489747
Cedar Rapids Fire Department,4,6/8/14,2014,116 15th ST NE,Building fire,41.988774,-91.652653
Cedar Rapids Fire Department,9,6/9/14,2014,4505 ARMAR DR SE,"Cooking fire, confined to container",42.022728,-91.616007
Cedar Rapids Fire Department,6,6/10/14,2014,1740 7TH AVE SE,"Cooking fire, confined to container",41.980623,-91.644864
Cedar Rapids Fire Department,6,6/16/14,2014,1444 BEVER AVE SE,Building fire,41.985044,-91.650972
Cedar Rapids Fire Department,11,6/20/14,2014,4333 EDGEWOOD RD NE,Building fire,42.0235497,-91.7042727
Cedar Rapids Fire Department,6,6/26/14,2014,5145 ROCKWELL DR NE,"Cooking fire, confined to container",42.0309079,-91.649767
Cedar Rapids Fire Department,6,6/28/14,2014,2300 HALLBROOK ST SW,Building fire,41.947251,-91.703311
Cedar Rapids Fire Department,7,6/30/14,2014,4009 WINDFALL DR NW,Building fire,41.994072,-91.723125
Cedar Rapids Fire Department,5,6/30/14,2014,231 11 ST NW,Building fire,41.9742279,-91.6865229
Cedar Rapids Fire Department,6,7/1/14,2014,800 H AVE NW,"Cooking fire, confined to container",41.981346,-91.683625
Cedar Rapids Fire Department,7,7/4/14,2014,1612 9TH AVE SW,Building fire,41.968411,-91.6941
Cedar Rapids Fire Department,7,7/4/14,2014,1612 9TH AVE SW,Building fire,41.968411,-91.6941
Cedar Rapids Fire Department,6,7/5/14,2014,1255 30TH ST SE,"Cooking fire, confined to container",41.972482,-91.623536
Cedar Rapids Fire Department,9,7/6/14,2014,8417 BRIGHTON CT SW,Building fire,41.89701,-91.659975
Cedar Rapids Fire Department,8,7/7/14,2014,101 J AVE NE,Fires in structure other than in a building,42.0004609,-91.6720743
Cedar Rapids Fire Department,8,7/7/14,2014,1510 OAK RIDGE LN SE Apt 1,Building fire,41.97035,-91.6215129
Cedar Rapids Fire Department,4,7/9/14,2014,4713 6TH ST SW,Building fire,41.932495,-91.675759
Cedar Rapids Fire Department,9,7/11/14,2014,839 CENTER POINT RD NE,Building fire,41.994038,-91.662939
Cedar Rapids Fire Department,5,7/13/14,2014,378 27TH AVE SW,"Cooking fire, confined to container",41.9517809,-91.673291
Cedar Rapids Fire Department,5,7/13/14,2014,1351 HILLSIDE DR NW,Building fire,41.986451,-91.712964
Cedar Rapids Fire Department,5,7/15/14,2014,427 ASHTON PL NE,Building fire,42.0414176,-91.640987
Cedar Rapids Fire Department,8,7/17/14,2014,3062 PRAIRIE VALLEY CT SW,Building fire,41.9358265,-91.711506
Cedar Rapids Fire Department,5,7/18/14,2014,551 10TH ST SW,Building fire,41.96916,-91.6822339
Cedar Rapids Fire Department,7,7/19/14,2014,2132 NORTH TOWNE CT NE Apt 1,"Cooking fire, confined to container",42.0340054,-91.6719836
Cedar Rapids Fire Department,4,7/21/14,2014,2123 MT VERNON RD SE,Building fire,41.975174,-91.6372899
Cedar Rapids Fire Department,6,7/21/14,2014,310 5TH AVE SE Apt 317,"Cooking fire, confined to container",41.9759389,-91.663465
Cedar Rapids Fire Department,2,7/23/14,2014,416 31ST ST NW,Building fire,41.976813,-91.712714
Cedar Rapids Fire Department,5,7/23/14,2014,1202 3RD ST SE,Building fire,41.9702702,-91.657719
Cedar Rapids Fire Department,8,7/29/14,2014,1861 ELLIS BLVD NW,Building fire,41.994241,-91.682658
Cedar Rapids Fire Department,9,8/6/14,2014,541 34TH ST SE,"Cooking fire, confined to container",41.980531,-91.618883
Cedar Rapids Fire Department,6,8/9/14,2014,1210 33RD ST NE,Building fire,42.011467,-91.652922
Cedar Rapids Fire Department,5,8/12/14,2014,423 EDGEWOOD RD NW,Building fire,41.9777013,-91.7153528
Cedar Rapids Fire Department,5,8/12/14,2014,1431 4TH AVE SE,"Cooking fire, confined to container",41.983414,-91.651525
Cedar Rapids Fire Department,3,8/13/14,2014,719 5TH ST SE,"Cooking fire, confined to container",41.974949,-91.659849
Cedar Rapids Fire Department,8,8/14/14,2014,3760 12TH AVE SW Apt 5,Building fire,41.965948,-91.72165
Cedar Rapids Fire Department,7,8/15/14,2014,13 GLENBROOK DR SE,Building fire,42.020957,-91.628117
Cedar Rapids Fire Department,3,8/18/14,2014,393 15TH ST SE,Building fire,41.984045,-91.650762
Cedar Rapids Fire Department,6,8/27/14,2014,528 15TH ST SE,"Cooking fire, confined to container",41.981801,-91.650305
Cedar Rapids Fire Department,3,8/27/14,2014,1544 2ND AVE SE,Building fire,41.988311,-91.650223
Cedar Rapids Fire Department,9,8/29/14,2014,4002 SHERMAN ST NE,Building fire,42.020617,-91.659555
Cedar Rapids Fire Department,5,8/30/14,2014,816 30TH ST NE,Fires in structure other than in a building,42.008516,-91.64645
Cedar Rapids Fire Department,4,8/31/14,2014,416 17TH ST SE,Building fire,41.98303,-91.646153
Cedar Rapids Fire Department,8,8/31/14,2014,2104 NORTH TOWNE LN NE Apt 8,"Cooking fire, confined to container",42.0329701,-91.6707132
Cedar Rapids Fire Department,7,9/1/14,2014,226 16TH ST SE,Building fire,41.9882807,-91.6480777
Cedar Rapids Fire Department,6,9/6/14,2014,911 9TH AVE SE,Building fire,41.9765749,-91.653419
Cedar Rapids Fire Department,6,9/7/14,2014,911 9TH ST SE,Building fire,41.9761382,-91.6537384
Cedar Rapids Fire Department,5,9/8/14,2014,638 MEMORIAL DR SE,Building fire,41.9793329,-91.62784
Cedar Rapids Fire Department,4,9/13/14,2014,1551 C AVE NE,Building fire,41.991382,-91.653101
Cedar Rapids Fire Department,8,9/15/14,2014,901 INGLESIDE DR SW,Building fire,41.9364977,-91.6804817
Cedar Rapids Fire Department,6,9/16/14,2014,157 BROADMORE RD NW,Building fire,41.972607,-91.749771
Cedar Rapids Fire Department,6,9/17/14,2014,6214 ROCKWELL DR NE,Building fire,42.0402595,-91.6485757
Cedar Rapids Fire Department,6,9/27/14,2014,418 2ND ST NE,Building fire,41.9808548,-91.6704926
Cedar Rapids Fire Department,7,10/1/14,2014,730 14TH ST SE,Building fire,41.979819,-91.65181
Cedar Rapids Fire Department,4,10/3/14,2014,941 M ST SW Apt 1,"Cooking fire, confined to container",41.96616,-91.67185
Cedar Rapids Fire Department,6,10/9/14,2014,1707 MAPLE DR NW,Building fire,41.971582,-91.695313
Cedar Rapids Fire Department,6,10/10/14,2014,1927 CENTRAL DR SW,Building fire,41.959686,-91.7489382
Cedar Rapids Fire Department,15,10/12/14,2014,725 41ST AVE DR SW,Fires in structure other than in a building,41.9358886,-91.6449503
Cedar Rapids Fire Department,11,10/13/14,2014,3631 WESTERN PINE DR NE,"Cooking fire, confined to container",42.030992,-91.693546
Cedar Rapids Fire Department,6,10/15/14,2014,4032 WILSON AVE SW Apt 1,"Cooking fire, confined to container",41.9569339,-91.723946
Cedar Rapids Fire Department,5,10/16/14,2014,3300 JOHNSON AVE NW,Building fire,41.974898,-91.7151404
Cedar Rapids Fire Department,6,10/18/14,2014,5350 NORTH PARK PL NE,Building fire,42.0323795,-91.6300216
Cedar Rapids Fire Department,6,10/19/14,2014,1350 AHEARN DR NE,"Cooking fire, confined to container",42.0422302,-91.6561266
Cedar Rapids Fire Department,5,10/19/14,2014,1618 D AVE NE,"Cooking fire, confined to container",41.993314,-91.653363
Cedar Rapids Fire Department,6,10/21/14,2014,3929 20TH AVE SW,"Cooking fire, confined to container",41.959884,-91.7232609
Cedar Rapids Fire Department,9,10/22/14,2014,1050 WENIG RD NE,Building fire,41.999665,-91.676801
Cedar Rapids Fire Department,6,10/22/14,2014,1330 ELMHURST DR NE,"Cooking fire, confined to container",42.002547,-91.652073
Cedar Rapids Fire Department,7,10/25/14,2014,1422 A AVE NW,Building fire,41.9721339,-91.691136
Cedar Rapids Fire Department,5,11/5/14,2014,1569 1ST AVE SE,Building fire,41.989082,-91.649848
Cedar Rapids Fire Department,6,11/6/14,2014,1628 4TH AVE SE,Building fire,41.983762,-91.646782
Cedar Rapids Fire Department,6,11/8/14,2014,4950 16TH AVE SW Apt 209,Building fire,41.9638229,-91.735287
Cedar Rapids Fire Department,5,11/11/14,2014,2206 D AVE NE,Building fire,41.999936,-91.642583
Cedar Rapids Fire Department,4,11/14/14,2014,1128 15TH ST SE,Building fire,41.974569,-91.649354
Cedar Rapids Fire Department,5,11/14/14,2014,2951 6TH ST SW Apt 6,Building fire,41.9486241,-91.6767906
Cedar Rapids Fire Department,6,11/16/14,2014,3270 Little Creek RD NE,Building fire,42.013305,-91.687819
Cedar Rapids Fire Department,6,11/17/14,2014,1836 WESTERN DR SW,Fire in mobile home used as fixed residence,41.9612776,-91.7497514
Cedar Rapids Fire Department,5,11/17/14,2014,385 17TH ST SE,"Trash or rubbish fire, contained",41.9842609,-91.6469709
Cedar Rapids Fire Department,7,11/22/14,2014,1026 11TH ST NE,"Cooking fire, confined to container",41.998421,-91.665905
Cedar Rapids Fire Department,9,11/22/14,2014,3036 CENTER POINT RD NE,"Cooking fire, confined to container",42.009331,-91.661287
Cedar Rapids Fire Department,7,11/23/14,2014,2253 C ST SW Apt 15,"Cooking fire, confined to container",41.9575581,-91.6502249
Cedar Rapids Fire Department,6,11/30/14,2014,4845 JOHNSON AVE NW Apt 309,Building fire,41.9683257,-91.7334367
Cedar Rapids Fire Department,4,12/1/14,2014,418 2ND ST NE,"Cooking fire, confined to container",41.9808548,-91.6704926
Cedar Rapids Fire Department,5,12/1/14,2014,418 2ND ST NE,"Cooking fire, confined to container",41.9808548,-91.6704926
Cedar Rapids Fire Department,8,12/3/14,2014,132 SUMMER CIR NE,Building fire,42.0321394,-91.6885084
Cedar Rapids Fire Department,6,12/4/14,2014,708 EAST POST CT SE,Building fire,41.978076,-91.6058259
Cedar Rapids Fire Department,7,12/6/14,2014,725 DANBURY ST NE,Building fire,42.0248289,-91.645451
Cedar Rapids Fire Department,1,12/6/14,2014,2113 NORTH TOWNE CT NE,Building fire,42.0339444,-91.6710648
Cedar Rapids Fire Department,5,12/7/14,2014,2277 C ST SW Apt B,"Cooking fire, confined to container",41.9571122,-91.6496529
Cedar Rapids Fire Department,5,12/10/14,2014,5145 ROCKWELL DR NE,"Cooking fire, confined to container",42.0309079,-91.649767
Cedar Rapids Fire Department,8,12/10/14,2014,324 JACOLYN DR SW,"Cooking fire, confined to container",41.964872,-91.733186
Cedar Rapids Fire Department,7,12/16/14,2014,1430 ELLIS BLVD NW,"Fuel burner/boiler malfunction, fire confined",41.9874419,-91.6825146
Cedar Rapids Fire Department,8,12/17/14,2014,2249 C ST SW Apt 1,"Cooking fire, confined to container",41.9576419,-91.6503362
Cedar Rapids Fire Department,7,12/19/14,2014,516 10TH AVE SE,Building fire,41.973655,-91.657309
Cedar Rapids Fire Department,6,12/22/14,2014,390 RED FOX RD SE,"Cooking fire, confined to container",41.983571,-91.609122
Cedar Rapids Fire Department,6,12/22/14,2014,203 CURTIS ST SW,Fire in mobile home used as fixed residence,41.9560292,-91.7332678
Cedar Rapids Fire Department,7,12/23/14,2014,904 HARVEST DR NW,Building fire,41.981079,-91.735238
Cedar Rapids Fire Department,8,12/23/14,2014,2131 BLAIRS FERRY RD NE,"Cooking fire, confined to container",42.034497,-91.671664
Cedar Rapids Fire Department,5,12/25/14,2014,193 JACOLYN DR NW Apt 116,"Cooking fire, confined to container",41.970995,-91.731335
Cedar Rapids Fire Department,5,12/27/14,2014,901 INGLESIDE DR SW,"Trash or rubbish fire, contained",41.9364977,-91.6804817
Cedar Rapids Fire Department,6,12/29/14,2014,4404 PEARL AVE NW,"Chimney or flue fire, confined to chimney or flue",41.977235,-91.729085
Cedar Rapids Fire Department,4,12/30/14,2014,411 6TH ST NE,Fires in structure other than in a building,41.9838275,-91.6669614
Center Point Fire Department,16,3/28/04,2004,316 WASHINGTON ST,Building fire,42.1917985,-91.7853454
Center Point Fire Department,8,5/15/04,2004,4081 CENTRAL CITY RD,Building fire,42.1978011,-91.7627745
Center Point Fire Department,11,1/31/07,2007,4074 QUAIL RIDGE RD,"Chimney or flue fire, confined to chimney or flue",42.144308,-91.766267
Center Point Fire Department,10,11/18/07,2007,1407 1ST AVE,Building fire,42.198697,-91.780008
Center Point Fire Department,15,4/29/12,2012,103 Franklin ST,Building fire,42.186062,-91.778978
Center Point Fire Department,3,7/25/12,2012,413 Maiden ST,Building fire,42.185383,-91.7784999
Center Point Fire Department,18,8/8/13,2013,3905 Iowa RD,Building fire,42.192475,-91.747607
Center Point Fire Department,10,11/20/13,2013,4512 Bayou LN,"Chimney or flue fire, confined to chimney or flue",42.164276,-91.805473
Center Point Fire Department,7,1/25/14,2014,4365 N Center Point RD,Building fire,42.181178,-91.768689
Center Point Fire Department,6,1/25/14,2014,4365 N Center Point RD,Building fire,42.181178,-91.768689
Center Point Fire Department,7,2/21/14,2014,414 Maiden ST,Building fire,42.184782,-91.7785619
Center Point Fire Department,12,4/11/14,2014,920 Franklin ST,Building fire,42.193401,-91.782632
Center Point Fire Department,8,4/12/14,2014,300 Trader ST,Building fire,42.188043,-91.782055
Coggon Fire Department,0,2/11/04,2004,5722 Sutton RD,"Chimney or flue fire, confined to chimney or flue",42.276264,-91.597734
Coggon Fire Department,0,2/23/04,2004,403 3rd ST S,Building fire,42.276589,-91.528746
Coggon Fire Department,0,3/31/06,2006,5597 Seven Hills RD,Building fire,42.2802661,-91.4520529
Coggon Fire Department,0,10/23/06,2006,West Linn ST,Building fire,42.2801942,-91.5327929
Coggon Fire Department,0,11/10/06,2006,212 2nd ST S,Building fire,42.278443,-91.531102
Coggon Fire Department,15,3/30/07,2007,3159 York AVE,Building fire,42.3314856,-91.6171
Coggon Fire Department,0,7/28/07,2007,102 1st ST S,Building fire,42.279976,-91.532281
Coggon Fire Department,8,4/7/08,2008,Market ST,Building fire,42.2819784,-91.5306413
Coggon Fire Department,12,6/5/08,2008,3225 110th W-63 Robinson Rd ST,Building fire,42.2808248,-91.5304412
Coggon Fire Department,6,6/17/08,2008,203 North Linn DR,Building fire,42.273887,-91.532821
Coggon Fire Department,10,10/10/11,2011,1795 Mapleway DR,Building fire,42.2808248,-91.5304412
