Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Name_of_Study,Research_Information_Link,Context_of_Research
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161320,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161296,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161300,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161324,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161292,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161294,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,2875.00,01/01/2014,"Cash or cash equivalent",214161200,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,2875.00,01/01/2014,"Cash or cash equivalent",214161190,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,2875.00,01/01/2014,"Cash or cash equivalent",214161202,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,2875.00,01/01/2014,"Cash or cash equivalent",214161204,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,2875.00,01/01/2014,"Cash or cash equivalent",214161196,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,2875.00,01/01/2014,"Cash or cash equivalent",214161198,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,2875.00,01/01/2014,"Cash or cash equivalent",214161194,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,750.00,03/10/2014,"Cash or cash equivalent",214161328,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,750.00,03/10/2014,"Cash or cash equivalent",214161326,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
