GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
191620100200000,LINCOLNWAY PARK,EXEMPT,CITY PROPERTY,5690,KLINGER ST SW,CEDAR RAPIDS CITY OF,5.98,,,,,,,,0,0,0,0,0,0
191620100100000,LINCOLNWAY PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,8.8879,,,,,,,,0,0,0,0,0,0
142840600700000,MASARYK PARK,EXEMPT,CITY PROPERTY,1325,1ST ST SE,CEDAR RAPIDS CITY OF,1.2253,,,,,,,,0,0,0,0,0,0
142820400100000,MAYS ISLAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.4,,,,,,,,0,0,0,0,0,0
142827600500000,MCGRATH AMPITHEATRE,EXEMPT,CITY PROPERTY,505,1ST ST SW,CEDAR RAPIDS CITY OF,8.2,,,,,,,,0,0,0,0,0,0
142820900100000,MEMORIAL,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.93,,,,,,,,0,0,0,0,0,0
142828200100000,MEMORIAL PARKING,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.861,,,,,,,,0,0,0,0,0,0
142617601300000,MONROE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.82,,,,,,,,0,0,0,0,0,0
142847700600000,NATIONAL CZECH & SLOVAK MUSEUM,EXEMPT,CITY PROPERTY,28,16TH AVE SW,CEDAR RAPIDS CITY OF,1.72,,,,,,,,0,0,0,0,0,0
142847802000000,NATIONAL CZECH & SLOVAK MUSEUM,EXEMPT,CITY PROPERTY,1400,INSPIRATION PL SW,CEDAR RAPIDS CITY OF,2.96,Single-Family,1 Story Frame,1880,448.0,Library,1995,58324,0,0,0,0,0,0
142847801700000,NATIONAL CZECH & SLOVAK MUSEUM & LIBRARY,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.33,,,,,,,,0,0,0,0,0,0
191112700200000,NAVAJO PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,9.9997,,,,,,,,0,0,0,0,0,0
142910400100000,NEW E AVE,EXEMPT,CITY PROPERTY,505,E AVE NW,CEDAR RAPIDS CITY OF,0.0643,,,,,,,,0,0,0,0,0,0
142812600400000,NEW LIBRARY,EXEMPT,CITY PROPERTY,401,4TH AVE SE,CEDAR RAPIDS CITY OF,1.9284,,,,,,,,0,0,0,0,0,0
192037600200000,NEW NATIONAL GUARD BLDG,EXEMPT,CITY PROPERTY,1500,WRIGHT BROTHERS BLVD SW,CEDAR RAPIDS CITY OF,21.95,,,,,,,,0,0,0,0,0,0
113315104000000,NIXON PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,4.55,,,,,,,,0,0,0,0,0,0
113315103900000,NIXON PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,14.93,,,,,,,,0,0,0,0,0,0
140332600100000,NOELRIDGE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,99.0,,,,,,,,0,0,0,0,0,0
191910100100000,NORDSTROM.COM,COMMERCIAL,WAREHOUSE,7700,18TH ST SW,CEDAR RAPIDS CITY OF (NORDSTROM),46.7,,,,,Warehouse,1997,614550,0,904800,904800,0,22074200,22979000
142720200400000,OAK HILL CEMETARY,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.128,,,,,,,,0,0,0,0,0,0
142720100100000,OAK HILL CEMETARY,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,3.0,,,,,,,,0,0,0,0,0,0
142732800100000,OLD FARMSTEAD SITE/ 3 BLDGS REMAIN,EXEMPT,CITY PROPERTY,1800,3RD ST SE,CEDAR RAPIDS CITY OF,30.17,,,,,Warehouse,1920,10640,0,0,0,0,0,0
141138001800000,PAPOOSE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.954,,,,,,,,0,0,0,0,0,0
142813100102000,PARAMOUNT THEATRE,EXEMPT,THEATER,305,2ND ST SE,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
142132601400000,PARCEL WITH CEMENT STRUCTURE,EXEMPT,CITY PROPERTY,114,K AVE NW,CEDAR RAPIDS CITY OF,1.5,,,,,,,,0,0,0,0,0,0
142815800300000,PARK,EXEMPT,CITY PROPERTY,40,8TH AVE SW,CEDAR RAPIDS CITY OF,2.2,,,,,,,,0,0,0,0,0,0
142542901100000,PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,14.32,,,,,,,,0,0,0,0,0,0
142138000100000,PARK WITH 5 SEASONS STATUE,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.598,,,,,,,,0,0,0,0,0,0
142812700600000,PARKING GARAGE,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.698,,,,,,,,0,0,0,0,0,0
142812900100000,PARKING GARAGE,EXEMPT,CITY PROPERTY,349,4TH AVE SE,CEDAR RAPIDS CITY OF,1.8,,,,,,,,0,0,0,0,0,0
142823400300000,PARKING LOT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.305,,,,,,,,0,0,0,0,0,0
142813300400000,PARKING RAMP,EXEMPT,CITY PROPERTY,201,4TH AVE SE,CEDAR RAPIDS CITY OF,1.652,,,,,,,,0,0,0,0,0,0
142815200500000,PARKING STRUCTURE,EXEMPT,CITY PROPERTY,601,2ND ST SE,CEDAR RAPIDS CITY OF,2.1378,,,,,,,,0,0,0,0,0,0
142048301200000,PART OF ALLEY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0092,,,,,,,,0,0,0,0,0,0
141515102500000,PART OF BIKE/WALKING TRAIL,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.2727,,,,,,,,0,0,0,0,0,0
141720300100000,PART OF CITY WATER WORKS,EXEMPT,CITY PROPERTY,100,J AVE NE,CEDAR RAPIDS CITY OF,2.5,,,,,,,,0,0,0,0,0,0
141740200200000,PART OF CITY WATER WORKS,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,47.2,,,,,,,,0,0,0,0,0,0
142730500300000,PART OF INTERSTATE POWER,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.43,,,,,,,,0,0,0,0,0,0
142823401100000,PAVED CITY LOT,EXEMPT,CITY PROPERTY,214,1ST ST SW,CEDAR RAPIDS CITY OF,0.3668,,,,,,,,0,0,0,0,0,0
191415800800000,PAVILION,EXEMPT,CITY PROPERTY,2007,ROOSEVELT RD SW,CEDAR RAPIDS CITY OF,0.266,,,,,,,,0,0,0,0,0,0
142847801000000,PAVING,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1194,,,,,,,,0,0,0,0,0,0
142913101600000,PAVING,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0
142913101700000,PAVING ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0
142043000100000,PAVING ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,,0,0,0,0,0,0
142040700900000,PAVING ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.646,,,,,,,,0,0,0,0,0,0
140547601400000,PIERCE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.9,,,,,,,,0,0,0,0,0,0
190215100100000,POLICE FIRING RANGE,EXEMPT,CITY PROPERTY,2727,OLD RIVER RD SW,CEDAR RAPIDS CITY OF,23.927,,,,,,,,0,0,0,0,0,0
142911001500000,PORTION OF ALLEY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0098,,,,,,,,0,0,0,0,0,0
142847801500000,PORTION OF DRIVEWAY,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.01,,,,,,,,0,0,0,0,0,0
142848300100000,PORTION OF DRIVEWAY,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1022,,,,,,,,0,0,0,0,0,0
142918900800000,PORTION OF STREET,EXEMPT,CITY PROPERTY,843,3RD AVE SW,CEDAR RAPIDS CITY OF,0.0575,,,,,,,,0,0,0,0,0,0
142845600600000,PORTION OF STREET,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.39,,,,,,,,0,0,0,0,0,0
142845900200000,PORTION OF STREET,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.781,,,,,,,,0,0,0,0,0,0
142813101504000,POTENTIAL FLOOD CONSTRUCTION,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
142735400300000,POTENTIAL FLOOD CONSTRUCTION,EXEMPT,CITY PROPERTY,43,20TH AVE SW,CEDAR RAPIDS CITY OF,0.321,Single-Family,1 1/2 Story Brick,1905,1575.9,,,,0,0,0,0,0,0
140417600500000,PT PAVING/PT VACANT,COMMERCIAL,FLAT PARKING,5131,COUNCIL ST NE,CEDAR RAPIDS CITY OF,2.66,,,,,,,,0,595700,595700,0,20700,616400
142835301500000,PUBLIC WORKS & RECYCLING FACILITY,EXEMPT,CITY PROPERTY,500,15TH AVE SW,CEDAR RAPIDS CITY OF,17.97,,,,,,,,0,0,0,0,0,0
191535100100000,PUMP FOR KIRKWOOD TRUCK DRIVING AREA,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0345,,,,,,,,0,0,0,0,0,0
142732801300000,RAILROAD RIGHT OF WAY,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
140425100100000,RAILROAD RIGHT OF WAY,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.77,,,,,,,,0,0,0,0,0,0
190417900200000,RALIROAD FACILITY,EXEMPT,CITY PROPERTY,28,37TH AVE SW,CEDAR RAPIDS CITY OF,4.2425,,,,,,,,0,0,0,0,0,0
142227800100000,REDMOND PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.23,,,,,,,,0,0,0,0,0,0
142940100200000,REED PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.6013,,,,,,,,0,0,0,0,0,0
141130500700000,RIGHT OF WAY,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.08,,,,,,,,0,0,0,0,0,0
141130500800000,RIGHT OF WAY,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.14,,,,,,,,0,0,0,0,0,0
143417700200000,RIVER SEGMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,23.14,,,,,,,,0,0,0,0,0,0
142845100600000,RIVERSIDE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
142845300700000,RIVERSIDE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
142845300800000,RIVERSIDE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.47,,,,,,,,0,0,0,0,0,0
141822800100000,SECTION OF RIVER,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,4.0,,,,,,,,0,0,0,0,0,0
141715300100000,SECTION OF RIVER,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,29.73,,,,,,,,0,0,0,0,0,0
141810100100000,SECTION OF RIVER,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,44.11,,,,,,,,0,0,0,0,0,0
131327600100000,SEMINOLE VALLEY PARK,EXEMPT,CITY PROPERTY,5925,SEMINOLE VALLEY TR NE,CEDAR RAPIDS CITY OF,217.27,,,,,,,,0,0,0,0,0,0
141625100200000,SHAVER PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,45.99,,,,,,,,0,0,0,0,0,0
141940100100000,SHAWNEE PARK,EXEMPT,CITY PROPERTY,1101,19TH ST NW,CEDAR RAPIDS CITY OF,19.83,,,,,,,,0,0,0,0,0,0
143037700100000,SIDEWALK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,0,0,0,0,0,0
142815300100000,SIDEWALK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0
142822801300000,SIDEWALK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.14,,,,,,,,0,0,0,0,0,0
142433001200000,SIDEWALK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.181,,,,,,,,0,0,0,0,0,0
142726000800000,SINCLAIR PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.97,,,,,,,,0,0,0,0,0,0
142815300300000,SITTING AREA,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.18,,,,,,,,0,0,0,0,0,0
142040501800000,SLIVER OF LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.001,,,,,,,,0,0,0,0,0,0
142135400100000,SOUVENIR INC.,EXEMPT,CITY PROPERTY,202,F AVE NW,CEDAR RAPIDS CITY OF,1.68,,,,,,,,0,0,0,0,0,0
191610203200000,STORAGE,EXEMPT,CITY PROPERTY,48,OKLAHOMA AVE SW,CEDAR RAPIDS CITY OF,0.3101,,,,,,,,0,0,0,0,0,0
133525201200000,STORM WATER MANAGEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.4,,,,,,,,0,0,0,0,0,0
191615500700000,STORM WATER MANAGEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.72,,,,,,,,0,0,0,0,0,0
133525202500000,STORM WATER MANAGEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.96,,,,,,,,0,0,0,0,0,0
190610101500000,STORM WATER MANAGEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.95,,,,,,,,0,0,0,0,0,0
141135300300000,STREET,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.1,,,,,,,,0,0,0,0,0,0
143030101000000,STREET SEGEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1384,,,,,,,,0,0,0,0,0,0
142720302300000,STREET SEGMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.026,,,,,,,,0,0,0,0,0,0
142720302100000,STREET SEGMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.052,,,,,,,,0,0,0,0,0,0
142720302200000,STREET SEGMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.067,,,,,,,,0,0,0,0,0,0
142928500300000,STREET SEGMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1269,,,,,,,,0,0,0,0,0,0
143312700100000,STREET SEGMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1775,,,,,,,,0,0,0,0,0,0
142937600300000,STREET SEGMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.1231,,,,,,,,0,0,0,0,0,0
190722600200000,STREET SEGMENT,EXEMPT,CITY PROPERTY,4801,EDGEWOOD RD SW,CEDAR RAPIDS CITY OF,2.293,,,,,,,,0,0,0,0,0,0
142135100200000,STRIP OF LAND ALONG RIVER,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,5.27,,,,,,,,0,0,0,0,0,0
142725900600000,STRIP OF VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.28,,,,,,,,0,0,0,0,0,0
190320100100000,TAIT CUMMINGS SPORTS COMPLEX,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,160.1244,,,,,,,,0,0,0,0,0,0
191712600400000,TANK AND BRICK PUMP BLDG,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.7449,,,,,,,,0,0,0,0,0,0
141530101100000,TOMAHAWK PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.85,,,,,,,,0,0,0,0,0,0
143640200100000,TRAIL,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,186.9415,,,,,,,,0,0,0,0,0,0
142145500300000,US CELLULAR PARKING STRUCTURE,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
142145500200000,US CELLULAR PARKING STRUCTURE,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.7713,,,,,,,,0,0,0,0,0,0
142137700600000,US CELLULAR/CONVENTION CENTER,EXEMPT,CITY PROPERTY,350,1ST AVE NE,CEDAR RAPIDS CITY OF,4.16,,,,,,,,0,0,0,0,0,0
191612701200000,UTILITY EASEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.3459,,,,,,,,0,0,0,0,0,0
191612701100000,UTILITY EASMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.3453,,,,,,,,0,0,0,0,0,0
142910100600000,VAC LOT,EXEMPT,CITY PROPERTY,311,4TH ST NW,CEDAR RAPIDS CITY OF,0.0528,,,,,,,,0,0,0,0,0,0
142847801300000,VAC LOT,EXEMPT,CITY PROPERTY,48,16TH AVE SW,CEDAR RAPIDS CITY OF,0.0597,,,,,,,,0,0,0,0,0,0
142910100400000,VAC LOT,EXEMPT,CITY PROPERTY,315,E AVE NW,CEDAR RAPIDS CITY OF,0.072,,,,,,,,0,0,0,0,0,0
142730300600000,VAC LOT,EXEMPT,CITY PROPERTY,1616,9TH ST SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,0,0,0,0,0,0
142910100100000,VAC LOT,EXEMPT,CITY PROPERTY,301,E AVE NW,CEDAR RAPIDS CITY OF,0.0987,,,,,,,,0,0,0,0,0,0
142911200100000,VAC LOT,EXEMPT,CITY PROPERTY,220,6TH ST NW,CEDAR RAPIDS CITY OF,0.722,,,,,,,,0,0,0,0,0,0
142048701300000,VAC LOT,EXEMPT,CITY PROPERTY,418,E AVE NW,CEDAR RAPIDS CITY OF,1.1487,,,,,,,,0,0,0,0,0,0
142040700800000,VACANT,EXEMPT,CITY PROPERTY,1111,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0
142910400200000,VACANT  BUILDING,EXEMPT,CITY PROPERTY,509,E AVE NW,CEDAR RAPIDS CITY OF,0.0231,,,,,,,,0,0,0,0,0,0
143532700200000,VACANT (PAVING ONLY),EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,8.04,,,,,,,,0,0,0,0,0,0
142848700200000,VACANT BLDG,EXEMPT,CITY PROPERTY,1710,C ST SW,CEDAR RAPIDS CITY OF,0.0921,,,,,,,,0,0,0,0,0,0
142823900100000,VACANT BUILDING,EXEMPT,CITY PROPERTY,301,2ND AVE SW,CEDAR RAPIDS CITY OF,0.0923,,,,,Bars and Lounges,1956,3558,0,0,0,0,0,0
142848300900000,VACANT BUILDING,EXEMPT,CITY PROPERTY,63,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,Single-Family,1 Story Frame,1900,896.0,,,,0,0,0,0,0,0
142848200700000,VACANT BUILDING,EXEMPT,CITY PROPERTY,57,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,Single-Family,Salvage,1890,1088.0,,,,0,0,0,0,0,0
143225300900000,VACANT BUILDING,EXEMPT,CITY PROPERTY,1732,WILSON AVE SW,CEDAR RAPIDS CITY OF,0.357,Single-Family,1 Story Frame,1951,972.0,,,,0,0,0,0,0,0
142827900100000,VACANT BUILDING,EXEMPT,CITY PROPERTY,525,VALOR WAY SW,CEDAR RAPIDS CITY OF,0.629,,,,,Warehouse,1900,15936,0,0,0,0,0,0
142847600300000,VACANT BUILDING,EXEMPT,CITY PROPERTY,1805,A ST SW,CEDAR RAPIDS CITY OF,3.55,,,,,,,,0,0,0,0,0,0
143422600100000,VACANT BUILDING,EXEMPT,CITY PROPERTY,15,22ND AVE SW,CEDAR RAPIDS CITY OF,4.4693,,,,,,,,0,0,0,0,0,0
192912600900000,VACANT DWELLING,EXEMPT,CITY PROPERTY,1113,WRIGHT BROTHERS BLVD SW,CEDAR RAPIDS CITY OF,0.342,Single-Family,1 Story Frame,1952,1332.0,,,,0,0,0,0,0,0
192912600700000,VACANT DWELLING,EXEMPT,CITY PROPERTY,1105,WRIGHT BROTHERS BLVD SW,CEDAR RAPIDS CITY OF,0.346,Single-Family,1 Story Frame,1920,1336.0,,,,0,0,0,0,0,0
192912600800000,VACANT DWELLING,EXEMPT,CITY PROPERTY,1109,WRIGHT BROTHERS BLVD SW,CEDAR RAPIDS CITY OF,0.415,Single-Family,1 Story Frame,1955,1242.0,,,,0,0,0,0,0,0
142910701800000,VACANT LAND,EXEMPT,BOWLING ALLEY,214,4TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,0,0,0,0,0,0
142528003300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
142530102000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
191137701600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
142735401400000,VACANT LAND,EXEMPT,CITY PROPERTY,38,21ST AVE SW,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
142125101200000,VACANT LAND,EXEMPT,CITY PROPERTY,1400,1ST ST NW,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
140237600500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.002,,,,,,,,0,0,0,0,0,0
142117700200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.0104,,,,,,,,0,0,0,0,0,0
142822801100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0167,,,,,,,,0,0,0,0,0,0
141337602100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.03,,,,,,,,0,0,0,0,0,0
142040801300000,VACANT LAND,EXEMPT,CITY PROPERTY,414,I AVE NW,CEDAR RAPIDS CITY OF,0.032,,,,,,,,0,0,0,0,0,0
142018500200000,VACANT LAND,EXEMPT,CITY PROPERTY,415,M AVE NW,CEDAR RAPIDS CITY OF,0.034,,,,,,,,0,0,0,0,0,0
142910700900000,VACANT LAND,EXEMPT,CITY PROPERTY,215,5TH ST NW,CEDAR RAPIDS CITY OF,0.034,,,,,,,,0,0,0,0,0,0
140447800800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.034,,,,,,,,0,0,0,0,0,0
142048701800000,VACANT LAND,EXEMPT,CITY PROPERTY,604,4TH ST NW,CEDAR RAPIDS CITY OF,0.036,,,,,,,,0,0,0,0,0,0
142235202100000,VACANT LAND,EXEMPT,CITY PROPERTY,1047,5TH AVE SE,CEDAR RAPIDS CITY OF,0.0367,,,,,,,,0,0,0,0,0,0
142817600400000,VACANT LAND,EXEMPT,CITY PROPERTY,904,5TH ST SE,CEDAR RAPIDS CITY OF,0.037,,,,,,,,0,0,0,0,0,0
142940800700000,VACANT LAND,EXEMPT,CITY PROPERTY,819,8TH ST SW,CEDAR RAPIDS CITY OF,0.038,,,,,,,,0,0,0,0,0,0
142828000100000,VACANT LAND,EXEMPT,CITY PROPERTY,500,1ST ST SW,CEDAR RAPIDS CITY OF,0.0383,,,,,,,,0,0,0,0,0,0
142910701900000,VACANT LAND,EXEMPT,CITY PROPERTY,216,4TH ST NW,CEDAR RAPIDS CITY OF,0.039,,,,,,,,0,0,0,0,0,0
142822801000000,VACANT LAND,EXEMPT,CITY PROPERTY,125,2ND ST NW,CEDAR RAPIDS CITY OF,0.039,,,,,,,,0,0,0,0,0,0
142725700200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.041,,,,,,,,0,0,0,0,0,0
142817600500000,VACANT LAND,EXEMPT,CITY PROPERTY,908,5TH ST SE,CEDAR RAPIDS CITY OF,0.041,,,,,,,,0,0,0,0,0,0
142825500900000,VACANT LAND,EXEMPT,CITY PROPERTY,202,4TH AVE SW,CEDAR RAPIDS CITY OF,0.041,,,,,,,,0,0,0,0,0,0
142047900700000,VACANT LAND,EXEMPT,CITY PROPERTY,621,I AVE NW,CEDAR RAPIDS CITY OF,0.041,,,,,,,,0,0,0,0,0,0
142911001400000,VACANT LAND,EXEMPT,CITY PROPERTY,120,4TH ST NW,CEDAR RAPIDS CITY OF,0.042,,,,,,,,0,0,0,0,0,0
142940800800000,VACANT LAND,EXEMPT,CITY PROPERTY,728,9TH AVE SW,CEDAR RAPIDS CITY OF,0.043,,,,,,,,0,0,0,0,0,0
142048601600000,VACANT LAND,EXEMPT,CITY PROPERTY,600,3RD ST NW,CEDAR RAPIDS CITY OF,0.043,,,,,,,,0,0,0,0,0,0
142048701500000,VACANT LAND,EXEMPT,CITY PROPERTY,408,E AVE NW,CEDAR RAPIDS CITY OF,0.043,,,,,,,,0,0,0,0,0,0
