GIS_Number,GIS_Number_2,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area
142018200300000,142018200300000,VACANT LAND,EXEMPT,CITY PROPERTY,1433,6TH ST NW,CEDAR RAPIDS CITY OF,0.101,,,,,,,
142733001300000,142733001300000,VACANT LAND,EXEMPT,CITY PROPERTY,1442,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,
142733001400000,142733001400000,VACANT LAND,EXEMPT,CITY PROPERTY,1446,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,
142733001600000,142733001600000,VACANT LAND,EXEMPT,CITY PROPERTY,1450,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,
142848100900000,142848100900000,VACANT LAND,EXEMPT,CITY PROPERTY,52,20TH AVE SW,CEDAR RAPIDS CITY OF,0.103,,,,,,,
142018701700000,142018701700000,VACANT LAND,EXEMPT,CITY PROPERTY,1320,6TH ST NW,CEDAR RAPIDS CITY OF,0.103,,,,,,,
142040601500000,142040601500000,VACANT LAND,EXEMPT,CITY PROPERTY,1103,6TH ST NW,CEDAR RAPIDS CITY OF,0.103,,,,,,,
142910101000000,142910101000000,VACANT LAND,EXEMPT,CITY PROPERTY,316,B AVE NW,CEDAR RAPIDS CITY OF,0.103,,,,,,,
142833300400000,142833300400000,VACANT LAND,EXEMPT,CITY PROPERTY,805,N ST SW,CEDAR RAPIDS CITY OF,0.104,,,,,,,
142733101200000,142733101200000,VACANT LAND,EXEMPT,CITY PROPERTY,1425,2ND ST SE,CEDAR RAPIDS CITY OF,0.106,,,,,,,
142840601000000,142840601000000,VACANT LAND,EXEMPT,CITY PROPERTY,1231,2ND ST SE,CEDAR RAPIDS CITY OF,0.106,,,,,,,
142047700200000,142047700200000,VACANT LAND,EXEMPT,CITY PROPERTY,408,H AVE NW,CEDAR RAPIDS CITY OF,0.106,,,,,,,
142833300600000,142833300600000,VACANT LAND,EXEMPT,CITY PROPERTY,811,N ST SW,CEDAR RAPIDS CITY OF,0.108,,,,,,,
142047901400000,142047901400000,VACANT LAND,EXEMPT,CITY PROPERTY,629,I AVE NW,CEDAR RAPIDS CITY OF,0.108,,,,,,,
142730700300000,142730700300000,VACANT LAND,EXEMPT,CITY PROPERTY,929,HULL AVE SE,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142013002100000,142013002100000,VACANT LAND,EXEMPT,CITY PROPERTY,1628,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142013002200000,142013002200000,VACANT LAND,EXEMPT,CITY PROPERTY,1632,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142017900300000,142017900300000,VACANT LAND,EXEMPT,CITY PROPERTY,1531,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142040500400000,142040500400000,VACANT LAND,EXEMPT,CITY PROPERTY,1233,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142040500600000,142040500600000,VACANT LAND,EXEMPT,CITY PROPERTY,1223,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142040500700000,142040500700000,VACANT LAND,EXEMPT,CITY PROPERTY,1221,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142040700700000,142040700700000,VACANT LAND,EXEMPT,CITY PROPERTY,1113,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142048600800000,142048600800000,VACANT LAND,EXEMPT,CITY PROPERTY,613,4TH ST NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142048600900000,142048600900000,VACANT LAND,EXEMPT,CITY PROPERTY,609,4TH ST NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142017900500000,142017900500000,VACANT LAND,EXEMPT,CITY PROPERTY,1517,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142830602200000,142830602200000,VACANT LAND,EXEMPT,CITY PROPERTY,217,7TH AVE SW,CEDAR RAPIDS CITY OF,0.11,,,,,,,
142825901100000,142825901100000,VACANT LAND,EXEMPT,CITY PROPERTY,411,6TH ST SW,CEDAR RAPIDS CITY OF,0.111,,,,,,,
142848300200000,142848300200000,VACANT LAND,EXEMPT,CITY PROPERTY,1623,A ST SW,CEDAR RAPIDS CITY OF,0.112,,,,,,,
142822800100000,142822800100000,VACANT LAND,EXEMPT,CITY PROPERTY,130,1ST ST NW,CEDAR RAPIDS CITY OF,0.1125,,,,,,,
142825600200000,142825600200000,VACANT LAND,EXEMPT,CITY PROPERTY,207,4TH AVE SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,
142825600400000,142825600400000,VACANT LAND,EXEMPT,CITY PROPERTY,217,4TH AVE SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,
142830600800000,142830600800000,VACANT LAND,EXEMPT,CITY PROPERTY,709,3RD ST SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,
142018500300000,142018500300000,VACANT LAND,EXEMPT,CITY PROPERTY,1345,5TH ST NW,CEDAR RAPIDS CITY OF,0.113,,,,,,,
142832801700000,142832801700000,VACANT LAND,EXEMPT,CITY PROPERTY,612,L ST SW,CEDAR RAPIDS CITY OF,0.114,,,,,,,
142833600500000,142833600500000,VACANT LAND,EXEMPT,CITY PROPERTY,419,9TH AVE SW,CEDAR RAPIDS CITY OF,0.114,,,,,,,
141745202400000,141745202400000,VACANT LAND,EXEMPT,CITY PROPERTY,1868,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.114,,,,,,,
141645900300000,141645900300000,VACANT LAND,EXEMPT,CITY PROPERTY,795,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.1142,,,,,,,
142848100400000,142848100400000,VACANT LAND,EXEMPT,CITY PROPERTY,61,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848100500000,142848100500000,VACANT LAND,EXEMPT,CITY PROPERTY,65,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848100600000,142848100600000,VACANT LAND,EXEMPT,CITY PROPERTY,1919,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848100700000,142848100700000,VACANT LAND,EXEMPT,CITY PROPERTY,60,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848100800000,142848100800000,VACANT LAND,EXEMPT,CITY PROPERTY,54,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848200500000,142848200500000,VACANT LAND,EXEMPT,CITY PROPERTY,45,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848200600000,142848200600000,VACANT LAND,EXEMPT,CITY PROPERTY,51,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848200800000,142848200800000,VACANT LAND,EXEMPT,CITY PROPERTY,61,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848200900000,142848200900000,VACANT LAND,EXEMPT,CITY PROPERTY,67,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848201000000,142848201000000,VACANT LAND,EXEMPT,CITY PROPERTY,68,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848201400000,142848201400000,VACANT LAND,EXEMPT,CITY PROPERTY,52,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848201500000,142848201500000,VACANT LAND,EXEMPT,CITY PROPERTY,44,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848300600000,142848300600000,VACANT LAND,EXEMPT,CITY PROPERTY,45,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848300800000,142848300800000,VACANT LAND,EXEMPT,CITY PROPERTY,57,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848301300000,142848301300000,VACANT LAND,EXEMPT,CITY PROPERTY,60,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848301400000,142848301400000,VACANT LAND,EXEMPT,CITY PROPERTY,54,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848301500000,142848301500000,VACANT LAND,EXEMPT,CITY PROPERTY,50,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848301700000,142848301700000,VACANT LAND,EXEMPT,CITY PROPERTY,46,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848400100000,142848400100000,VACANT LAND,EXEMPT,CITY PROPERTY,1918,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848400200000,142848400200000,VACANT LAND,EXEMPT,CITY PROPERTY,1902,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848400300000,142848400300000,VACANT LAND,EXEMPT,CITY PROPERTY,77,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848400500000,142848400500000,VACANT LAND,EXEMPT,CITY PROPERTY,78,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848500100000,142848500100000,VACANT LAND,EXEMPT,CITY PROPERTY,72,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848500200000,142848500200000,VACANT LAND,EXEMPT,CITY PROPERTY,1802,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848500300000,142848500300000,VACANT LAND,EXEMPT,CITY PROPERTY,79,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848500400000,142848500400000,VACANT LAND,EXEMPT,CITY PROPERTY,81,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848500500000,142848500500000,VACANT LAND,EXEMPT,CITY PROPERTY,87,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848500600000,142848500600000,VACANT LAND,EXEMPT,CITY PROPERTY,1803,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848500900000,142848500900000,VACANT LAND,EXEMPT,CITY PROPERTY,92,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848501000000,142848501000000,VACANT LAND,EXEMPT,CITY PROPERTY,88,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848501100000,142848501100000,VACANT LAND,EXEMPT,CITY PROPERTY,82,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848501200000,142848501200000,VACANT LAND,EXEMPT,CITY PROPERTY,78,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848600100000,142848600100000,VACANT LAND,EXEMPT,CITY PROPERTY,72,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848600200000,142848600200000,VACANT LAND,EXEMPT,CITY PROPERTY,73,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848600300000,142848600300000,VACANT LAND,EXEMPT,CITY PROPERTY,77,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848600400000,142848600400000,VACANT LAND,EXEMPT,CITY PROPERTY,83,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848600500000,142848600500000,VACANT LAND,EXEMPT,CITY PROPERTY,87,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848600700000,142848600700000,VACANT LAND,EXEMPT,CITY PROPERTY,1707,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848600900000,142848600900000,VACANT LAND,EXEMPT,CITY PROPERTY,1719,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848601000000,142848601000000,VACANT LAND,EXEMPT,CITY PROPERTY,86,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
143310200100000,143310200100000,VACANT LAND,EXEMPT,CITY PROPERTY,82,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
143310200200000,143310200200000,VACANT LAND,EXEMPT,CITY PROPERTY,86,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
143310200300000,143310200300000,VACANT LAND,EXEMPT,CITY PROPERTY,1915,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
143310200400000,143310200400000,VACANT LAND,EXEMPT,CITY PROPERTY,1911,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
143310200500000,143310200500000,VACANT LAND,EXEMPT,CITY PROPERTY,1907,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
143310200600000,143310200600000,VACANT LAND,EXEMPT,CITY PROPERTY,97,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
142848201100000,142848201100000,VACANT LAND,EXEMPT,CITY PROPERTY,60,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,Detached Structures Only,,1993,,,,
141745200900000,141745200900000,VACANT LAND,EXEMPT,CITY PROPERTY,1847,8TH ST NW,CEDAR RAPIDS CITY OF,0.116,,,,,,,
142910100500000,142910100500000,VACANT LAND,EXEMPT,CITY PROPERTY,331,E AVE NW,CEDAR RAPIDS CITY OF,0.1169,,,,,,,
142043400900000,142043400900000,VACANT LAND,EXEMPT,CITY PROPERTY,1000,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.1175,,,,,,,
142848200400000,142848200400000,VACANT LAND,EXEMPT,CITY PROPERTY,1804,A ST SW,CEDAR RAPIDS CITY OF,0.118,,,,,,,
142012601200000,142012601200000,VACANT LAND,EXEMPT,CITY PROPERTY,1708,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,
142040701300000,142040701300000,VACANT LAND,EXEMPT,CITY PROPERTY,1106,6TH ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,
142041000700000,142041000700000,VACANT LAND,EXEMPT,CITY PROPERTY,1015,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,
142041001400000,142041001400000,VACANT LAND,EXEMPT,CITY PROPERTY,1012,6TH ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,
142043400800000,142043400800000,VACANT LAND,EXEMPT,CITY PROPERTY,1001,8TH ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,
143422600400000,143422600400000,VACANT LAND,EXEMPT,CITY PROPERTY,55,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422600700000,143422600700000,VACANT LAND,EXEMPT,CITY PROPERTY,69,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422600800000,143422600800000,VACANT LAND,EXEMPT,CITY PROPERTY,71,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422600900000,143422600900000,VACANT LAND,EXEMPT,CITY PROPERTY,77,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422601000000,143422601000000,VACANT LAND,EXEMPT,CITY PROPERTY,81,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422601100000,143422601100000,VACANT LAND,EXEMPT,CITY PROPERTY,85,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422601800000,143422601800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422701300000,143422701300000,VACANT LAND,EXEMPT,CITY PROPERTY,98,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422701400000,143422701400000,VACANT LAND,EXEMPT,CITY PROPERTY,92,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422701600000,143422701600000,VACANT LAND,EXEMPT,CITY PROPERTY,86,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422702000000,143422702000000,VACANT LAND,EXEMPT,CITY PROPERTY,70,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422702100000,143422702100000,VACANT LAND,EXEMPT,CITY PROPERTY,66,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422702200000,143422702200000,VACANT LAND,EXEMPT,CITY PROPERTY,62,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422702300000,143422702300000,VACANT LAND,EXEMPT,CITY PROPERTY,56,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143422702400000,143422702400000,VACANT LAND,EXEMPT,CITY PROPERTY,52,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
143423101100000,143423101100000,VACANT LAND,EXEMPT,CITY PROPERTY,2108,C ST SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
142917700400000,142917700400000,VACANT LAND,EXEMPT,CITY PROPERTY,115,6TH ST SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
141745202100000,141745202100000,VACANT LAND,EXEMPT,CITY PROPERTY,1850,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.119,,,,,,,
141645900400000,141645900400000,VACANT LAND,EXEMPT,CITY PROPERTY,799,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.1194,,,,,,,
190412802200000,190412802200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.12,,,,,,,
142825901000000,142825901000000,VACANT LAND,EXEMPT,CITY PROPERTY,407,6TH ST SW,CEDAR RAPIDS CITY OF,0.121,,,,,,,
142041001500000,142041001500000,VACANT LAND,EXEMPT,CITY PROPERTY,1018,6TH ST NW,CEDAR RAPIDS CITY OF,0.121,,,,,,,
142733100100000,142733100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.121,,,,,,,
142048000400000,142048000400000,VACANT LAND,EXEMPT,CITY PROPERTY,317,H AVE NW,CEDAR RAPIDS CITY OF,0.122,,,,,,,
143040600100000,143040600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1233,,,,,,,
142833100100000,142833100100000,VACANT LAND,EXEMPT,CITY PROPERTY,702,L ST SW,CEDAR RAPIDS CITY OF,0.124,,,,,,,
141645900500000,141645900500000,VACANT LAND,EXEMPT,CITY PROPERTY,801,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.1245,,,,,,,
142040800400000,142040800400000,VACANT LAND,EXEMPT,CITY PROPERTY,417,J AVE NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,
142040800500000,142040800500000,VACANT LAND,EXEMPT,CITY PROPERTY,423,J AVE NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,
142040800600000,142040800600000,VACANT LAND,EXEMPT,CITY PROPERTY,427,J AVE NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,
142040800700000,142040800700000,VACANT LAND,EXEMPT,CITY PROPERTY,433,J AVE NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,
141645901300000,141645901300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.126,,,,,,,
142040800800000,142040800800000,VACANT LAND,EXEMPT,CITY PROPERTY,1021,5TH ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,
142733100900000,142733100900000,VACANT LAND,EXEMPT,CITY PROPERTY,1437,2ND ST SE,CEDAR RAPIDS CITY OF,0.1286,,,,,,,
142048001500000,142048001500000,VACANT LAND,EXEMPT,CITY PROPERTY,310,G AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,
142048601200000,142048601200000,VACANT LAND,EXEMPT,CITY PROPERTY,314,E AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,
142725600600000,142725600600000,VACANT LAND,EXEMPT,CITY PROPERTY,1028,5TH ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142733100300000,142733100300000,VACANT LAND,EXEMPT,CITY PROPERTY,1457,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142733100400000,142733100400000,VACANT LAND,EXEMPT,CITY PROPERTY,1453,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142733100700000,142733100700000,VACANT LAND,EXEMPT,CITY PROPERTY,1443,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142733101000000,142733101000000,VACANT LAND,EXEMPT,CITY PROPERTY,1433,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142733101100000,142733101100000,VACANT LAND,EXEMPT,CITY PROPERTY,1429,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142735300400000,142735300400000,VACANT LAND,EXEMPT,CITY PROPERTY,39,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142735300500000,142735300500000,VACANT LAND,EXEMPT,CITY PROPERTY,43,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142735300600000,142735300600000,VACANT LAND,EXEMPT,CITY PROPERTY,47,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142735400700000,142735400700000,VACANT LAND,EXEMPT,CITY PROPERTY,62,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142735400800000,142735400800000,VACANT LAND,EXEMPT,CITY PROPERTY,58,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142735400900000,142735400900000,VACANT LAND,EXEMPT,CITY PROPERTY,54,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142823100700000,142823100700000,VACANT LAND,EXEMPT,CITY PROPERTY,115,2ND ST SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142828000800000,142828000800000,VACANT LAND,EXEMPT,CITY PROPERTY,511,2ND ST SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422700200000,143422700200000,VACANT LAND,EXEMPT,CITY PROPERTY,51,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422700300000,143422700300000,VACANT LAND,EXEMPT,CITY PROPERTY,55,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422700400000,143422700400000,VACANT LAND,EXEMPT,CITY PROPERTY,59,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422700800000,143422700800000,VACANT LAND,EXEMPT,CITY PROPERTY,77,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422700900000,143422700900000,VACANT LAND,EXEMPT,CITY PROPERTY,85,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422701100000,143422701100000,VACANT LAND,EXEMPT,CITY PROPERTY,95,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422701200000,143422701200000,VACANT LAND,EXEMPT,CITY PROPERTY,99,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422800100000,143422800100000,VACANT LAND,EXEMPT,CITY PROPERTY,68,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422900200000,143422900200000,VACANT LAND,EXEMPT,CITY PROPERTY,76,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422900300000,143422900300000,VACANT LAND,EXEMPT,CITY PROPERTY,80,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422900400000,143422900400000,VACANT LAND,EXEMPT,CITY PROPERTY,84,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143423100900000,143423100900000,VACANT LAND,EXEMPT,CITY PROPERTY,2120,C ST SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143423101000000,143423101000000,VACANT LAND,EXEMPT,CITY PROPERTY,2116,C ST SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142040300700000,142040300700000,VACANT LAND,EXEMPT,CITY PROPERTY,1207,5TH ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048000200000,142048000200000,VACANT LAND,EXEMPT,CITY PROPERTY,309,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048000500000,142048000500000,VACANT LAND,EXEMPT,CITY PROPERTY,321,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048000600000,142048000600000,VACANT LAND,EXEMPT,CITY PROPERTY,325,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048001100000,142048001100000,VACANT LAND,EXEMPT,CITY PROPERTY,326,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048001200000,142048001200000,VACANT LAND,EXEMPT,CITY PROPERTY,322,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048001300000,142048001300000,VACANT LAND,EXEMPT,CITY PROPERTY,318,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048001400000,142048001400000,VACANT LAND,EXEMPT,CITY PROPERTY,314,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048001600000,142048001600000,VACANT LAND,EXEMPT,CITY PROPERTY,306,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048200100000,142048200100000,VACANT LAND,EXEMPT,CITY PROPERTY,601,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048300100000,142048300100000,VACANT LAND,EXEMPT,CITY PROPERTY,301,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048300200000,142048300200000,VACANT LAND,EXEMPT,CITY PROPERTY,305,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048300300000,142048300300000,VACANT LAND,EXEMPT,CITY PROPERTY,309,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048300400000,142048300400000,VACANT LAND,EXEMPT,CITY PROPERTY,313,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048300600000,142048300600000,VACANT LAND,EXEMPT,CITY PROPERTY,321,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048600200000,142048600200000,VACANT LAND,EXEMPT,CITY PROPERTY,309,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048600300000,142048600300000,VACANT LAND,EXEMPT,CITY PROPERTY,313,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048600400000,142048600400000,VACANT LAND,EXEMPT,CITY PROPERTY,317,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048600500000,142048600500000,VACANT LAND,EXEMPT,CITY PROPERTY,321,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048700400000,142048700400000,VACANT LAND,EXEMPT,CITY PROPERTY,415,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048700600000,142048700600000,VACANT LAND,EXEMPT,CITY PROPERTY,423,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142125100100000,142125100100000,VACANT LAND,EXEMPT,CITY PROPERTY,1432,1ST ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142910100200000,142910100200000,VACANT LAND,EXEMPT,CITY PROPERTY,306,B AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142911501400000,142911501400000,VACANT LAND,EXEMPT,CITY PROPERTY,608,1ST AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142720202200000,142720202200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142720700900000,142720700900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142720702500000,142720702500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,
